magnitude,location,time,latitude,longitude
2.47,"6 km ESE of Stovepipe Wells, CA",2024-10-24 23:55:25,36.5916667,-117.0883333
4.17,"4 km E of Stovepipe Wells, CA",2024-10-24 23:52:08,36.604,-117.0985
-0.17,"12 km WSW of Hebgen Lake Estates, Montana",2024-10-24 23:48:00,44.7271666666667,-111.337333333333
0.67,"4 km WSW of Redlands, CA",2024-10-24 23:47:05,34.0468333,-117.22
4.9,"59 km S of Shikotan, Russia",2024-10-24 23:31:50,43.2631,146.6395
0.92,"58 km WSW of Adak, Alaska",2024-10-24 23:29:04,51.7685,-177.468333333333
1.92999995,"12 km E of Pāhala, Hawaii",2024-10-24 23:28:38,19.216833114624,-155.359664916992
1.99000001,"14 km E of Pāhala, Hawaii",2024-10-24 23:28:29,19.2096672058105,-155.336166381836
1.8,"33 km WSW of Ackerly, Texas",2024-10-24 23:22:18,32.414,-102.051
0.62,"33 km N of Spencer, Idaho",2024-10-24 23:19:00,44.6535,-112.1065
1.7,"1 km WNW of Talkeetna, Alaska",2024-10-24 23:03:49,62.3281,-150.131
-0.32,"68 km WNW of Beluga, Alaska",2024-10-24 22:50:28,61.3301666666667,-152.305666666667
1.71,"7 km S of Volcano, Hawaii",2024-10-24 22:43:04,19.3723333333333,-155.241833333333
1.92,"18 km W of Volcano, Hawaii",2024-10-24 22:41:42,19.4134998321533,-155.404159545898
5.0,"64 km SSW of Ollagüe, Chile",2024-10-24 22:38:05,-21.7442,-68.5302
1.1,"5 km WNW of The Geysers, CA",2024-10-24 22:25:58,38.7866668701172,-122.80933380127
1.1,"23 km SE of Midland, Texas",2024-10-24 22:18:35,31.819,-101.937
1.79,"7 km S of Volcano, Hawaii",2024-10-24 22:12:58,19.3723335266113,-155.241836547852
4.5,"101 km W of Panguna, Papua New Guinea",2024-10-24 22:04:32,-6.1831,154.5809
2.08,"15 km SSW of Searles Valley, CA",2024-10-24 21:51:02,35.6411667,-117.4473333
1.6,"70 km NNE of Petersville, Alaska",2024-10-24 21:39:47,63.1011,-150.3807
1.86,"4 km E of Yosemite Lakes, CA",2024-10-24 21:26:37,37.1998333333333,-119.726666666667
0.72,"2 km N of The Geysers, CA",2024-10-24 21:24:49,38.7936668395996,-122.758003234863
1.23,"5 km WNW of Belfair, Washington",2024-10-24 21:22:41,47.461666666666666,-122.90516666666667
1.9,"9 km SSE of Central, Alaska",2024-10-24 21:21:01,65.4928,-144.7367
1.82000005,"11 km E of Pāhala, Hawaii",2024-10-24 21:20:12,19.1851673126221,-155.367172241211
0.77,"8 km NW of Cobb, CA",2024-10-24 21:19:18,38.8629989624023,-122.800834655762
-0.19,"18 km ESE of Finley Point, Montana",2024-10-24 21:16:10,47.704,-113.827333333333
1.9,"41 km NE of Whittier, Alaska",2024-10-24 21:16:00,61.0012,-148.0833
3.6,"221 km SSE of Old Harbor, Alaska",2024-10-24 21:11:01,55.3954,-151.8034
1.94000006,"2 km ESE of Pāhala, Hawaii",2024-10-24 20:56:29,19.1926670074463,-155.457992553711
1.78999996,"5 km NNW of Volcano, Hawaii",2024-10-24 20:55:31,19.4901676177979,-155.256500244141
1.95,"7 km NNW of Smiths Ferry, Idaho",2024-10-24 20:52:51,44.3646666666667,-116.1075
0.05,"37 km NNE of Amboy, Washington",2024-10-24 20:52:15,46.19416666666667,-122.187
0.12,"65 km WNW of Beluga, Alaska",2024-10-24 20:50:01,61.3161666666667,-152.254166666667
1.72,"22 km ENE of West Yellowstone, Montana",2024-10-24 20:44:46,44.7061666666667,-110.832166666667
0.6,"5 km WNW of Borrego Springs, CA",2024-10-24 20:35:30,33.2671667,-116.4248333
0.11,"22 km ENE of West Yellowstone, Montana",2024-10-24 20:32:03,44.7116666666667,-110.827833333333
1.39,"25 km SW of Bodfish, CA",2024-10-24 20:29:38,35.4,-118.6506667
1.86,"7 km S of Volcano, Hawaii",2024-10-24 20:26:46,19.3725,-155.239666666667
0.87,"8 km SW of Idyllwild, CA",2024-10-24 20:24:51,33.6816667,-116.7661667
1.25,"19 km WSW of Manton, CA",2024-10-24 20:17:17,40.3493333333333,-122.063333333333
2.9,"50 km SSE of Kokhanok, Alaska",2024-10-24 20:15:03,59.0066,-154.5377
0.78,"11 km SW of Anza, CA",2024-10-24 20:00:24,33.4965,-116.7655
1.7,"38 km SSW of Trapper Creek, Alaska",2024-10-24 19:57:33,62.0239,-150.616
1.5,"55 km S of Whites City, New Mexico",2024-10-24 19:44:55,31.676,-104.415
0.51,"2 km ESE of The Geysers, CA",2024-10-24 19:41:52,38.7738333333333,-122.738333333333
2.1,"55 km S of Whites City, New Mexico",2024-10-24 19:39:04,31.674,-104.422
1.8,"7 km S of Clam Gulch, Alaska",2024-10-24 19:37:21,60.1646,-151.3834
2.2,"54 km S of Whites City, New Mexico",2024-10-24 19:33:37,31.682,-104.418
-0.29,"64 km WNW of Tyonek, Alaska",2024-10-24 19:26:49,61.1936666666667,-152.310666666667
4.6,"Izu Islands, Japan region",2024-10-24 19:12:23,31.9498,141.7206
0.62,"32 km NE of Amboy, Washington",2024-10-24 19:05:49,46.08833333333333,-122.11933333333333
1.7,"22 km WNW of Tatitlek, Alaska",2024-10-24 19:04:41,60.9645,-147.0312
1.59,"7 km NNW of Emigrant, Montana",2024-10-24 19:03:21,45.432,-110.771333333333
0.72,"4 km WNW of Calimesa, CA",2024-10-24 18:57:29,34.0026667,-117.0896667
0.5,"14 km NNE of Alta, Wyoming",2024-10-24 18:46:44,43.8745,-110.957333333333
1.7,"68 km ESE of Denali National Park, Alaska",2024-10-24 18:42:39,63.2457,-150.5321
1.65,"2 km WNW of Villa Park, CA",2024-10-24 18:42:01,33.8185,-117.8296667
0.48,"17 km SSW of Searles Valley, CA",2024-10-24 18:39:58,35.6206667,-117.47
0.13,"11 km SE of Desert Aire, Washington",2024-10-24 17:51:11,46.604166666666664,-119.81433333333334
1.08,"20 km N of Unity, Oregon",2024-10-24 17:43:15,44.1335,-122.738
1.59,"21 km NE of Shasta Lake, CA",2024-10-24 17:39:58,40.8368333333333,-122.233
0.42,"2 km SW of Anderson Springs, CA",2024-10-24 17:27:23,38.7613333333333,-122.7055
0.9,"26 km NW of Furnace Creek, California",2024-10-24 17:21:39,36.5833,-117.0935
0.38,"12 km SE of Desert Aire, Washington",2024-10-24 17:19:56,46.600833333333334,-119.79983333333334
2.25,"21 km NNW of Challis, Idaho",2024-10-24 17:15:30,44.6691666666667,-114.3795
0.52,"24 km ESE of Julian, CA",2024-10-24 17:10:22,33.0171667,-116.3583333
-0.26,"61 km WNW of Tyonek, Alaska",2024-10-24 17:07:18,61.2591666666667,-152.1995
5.1,"122 km SSW of Kokopo, Papua New Guinea",2024-10-24 17:00:31,-5.294,151.7037
0.99,"101 km WNW of Aleneva, Alaska",2024-10-24 17:00:03,58.5058333333333,-154.426
